"plot","transectID","observation","species","layer","dbh","height","crownNS","crownEW","leafsample","distance","bearing","sampleheight","tree","ageclass","health","stagclass","hollows","hollowlocation","hollowheight","hollownum","hollowsize","flowering","ybgsigns","N","digN","Ndig_cv","DMD","DMD_cv","hollownumber","hollowsfix","hollowpres","meancrown","crown_area","ba","Fi","EFi","hollows_ha","GG","GG_no","elevation","slope","aspect","layers","foliagecover","density","ASC_O","ASC_SO","arboreal_count","arboreal_species","climate_gradient","mean_N","mean_digN","cond","AHMI","TWI250","NDVI","Fire250","soil_nitrate.nitrogen","soil_phosphorus.colwell","soil_potassium.colwell","soil_pH.CaCl2","soil_total.nitrogen","soil_total.carbon","obs","health_cat_fct","health_cat","health_cat_factor","layers_num","layer_num","ageclass_num","Fi_re","EFi_re","hollows_ha_re","transect","hollownumber_fix","hollows_ha_fix","hollowpres_fix"
"T2P3","T2","3","Eucalyptus pseudoglobulus","Canopy",102,35.6,9.82,15.21,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Present",44,12,3,3,"No","No",NA,NA,NA,NA,NA,3,"Present","1",12.515,149.3622,0.8172342,2042.82062299676,4.89519240574842,14.6855772172452,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,304,"Alive",1,"1",2,1,1,2042.82062299676,4.89519240574842,14.6855772172452,"mid-hills",3,14.6855772172452,"1"
"T2P3","T2","1","Eucalyptus obliqua","Canopy",238,16.8,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",7,"Present",42,12,3,3,"No","No",NA,NA,NA,NA,NA,3,"Present","1",NA,NA,4.4493862,11122.0233918713,0.899116972484403,2.69735091745321,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,305,"Dead",3,"3",2,1,5,11122.0233918713,0.899116972484403,2.69735091745321,"mid-hills",3,2.69735091745321,"1"
"T2P3","T2","4","Eucalyptus cypellocarpa","Canopy",286,46,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",7,"Present",4,12,10,4,"No","No",NA,NA,NA,NA,NA,10,"Present","1",NA,NA,6.4250758,16060.6070433144,0.622641471336086,6.22641471336086,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,306,"Dead",3,"3",2,1,5,16060.6070433144,0.622641471336086,6.22641471336086,"mid-hills",10,6.22641471336086,"1"
"T2P3","T2","5","Eucalyptus cypellocarpa","Canopy",100,40.1,6.88,9.92,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",12,20,3,4,"No","No",NA,NA,NA,NA,NA,3,"Present","1",8.4,68.2496,0.7855,1963.49540849362,5.09295817894065,15.278874536822,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,307,"Alive",1,"1",2,1,2,1963.49540849362,5.09295817894065,15.278874536822,"mid-hills",3,15.278874536822,"1"
"T2P3","T2","6","Eucalyptus pseudoglobulus","Canopy",83,40.5,13.89,12.89,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Potential ",24,NA,3,4,"No","No",NA,NA,NA,NA,NA,3,"Potential ","2",13.39,179.0421,0.54113095,1352.65198691126,7.39288456806598,22.1786537041979,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,308,"Alive",1,"1",2,1,1,1352.65198691126,7.39288456806598,22.1786537041979,"mid-hills",0,0,"0"
"T2P3","T2","7","Eucalyptus pseudoglobulus","Canopy",135,45.6,20.03,15.97,"Yes",23.1,140,12,"T2P3Q2","Over-mature","Alive",NA,"Present",8,NA,4,4,"No","No",1.2309,0.806673446761953,0.656099544169203,66.8233889692488,1.60178310672136,4,"Present","1",18,319.8791,1.43157375,3578.47038197962,2.79449008446675,11.177960337867,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,309,"Alive",1,"1",2,1,3,3578.47038197962,2.79449008446675,11.177960337867,"mid-hills",4,11.177960337867,"1"
"T2P3","T2","8","Eucalyptus cypellocarpa","Canopy",76,43.3,10.23,11.01,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Potential ",24,NA,4,4,"No","No",NA,NA,NA,NA,NA,4,"Potential ","2",10.62,112.6323,0.4537048,1134.11494794592,8.81744837074212,35.2697934829685,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,310,"Alive",1,"1",2,1,1,1134.11494794592,8.81744837074213,35.2697934829685,"mid-hills",0,0,"0"
"T2P3","T2","9","Eucalyptus viminalis","Canopy",97,45.2,10.85,13.24,"Yes",23.8,174,30,"T2P3Q3","Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.6581,1.4865502334807,0.145892799680195,71.8252499100336,0.663755260312529,0,"Absent","0",12.045,143.654,0.73907695,1847.45282985165,5.41285809218902,0,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,311,"Alive",1,"1",2,1,1,1847.45282985165,5.41285809218902,0,"mid-hills",0,0,"0"
"T2P3","T2","10","Eucalyptus obliqua","Canopy",122,37.7,15.73,15.11,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",25,31,5,4,"No","No",NA,NA,NA,NA,NA,5,"Present","1",15.42,237.6803,1.1691382,2922.4665660019,3.42176711834228,17.1088355917114,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,312,"Alive",1,"1",2,1,2,2922.4665660019,3.42176711834228,17.1088355917114,"mid-hills",5,17.1088355917114,"1"
"T2P3","T2","11","Eucalyptus cypellocarpa","Canopy",87,39.3,12.43,13.5,"Yes",15,261,20,"T2P3Q4","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.4132,0.663073972473639,6.65962368676094,54.9550293645244,0.339738968959759,0,"Absent","0",12.965,167.805,0.59454495,1486.16967468882,6.72870680266964,0,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,313,"Alive",1,"1",2,1,2,1486.16967468882,6.72870680266964,0,"mid-hills",0,0,"0"
"T2P3","T2","12","Eucalyptus cypellocarpa","Canopy",96,46.7,10.59,16.33,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Potential ",24,NA,1,4,"No","No",NA,NA,NA,NA,NA,1,"Potential ","2",13.46,172.9347,0.7239168,1809.55736846772,5.52621330180192,5.52621330180192,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,314,"Alive",1,"1",2,1,2,1809.55736846772,5.52621330180192,5.52621330180192,"mid-hills",0,0,"0"
"T2P3","T2","13","Eucalyptus pseudoglobulus","Canopy",176,52.3,16.66,14.75,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",25,42,4,3,"No","No",NA,NA,NA,NA,NA,4,"Present","1",15.705,245.735,2.4331648,6082.12337734984,1.64416263524685,6.57665054098741,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,315,"Alive",1,"1",2,1,2,6082.12337734984,1.64416263524685,6.57665054098741,"mid-hills",4,6.57665054098741,"1"
"T2P3","T2","14","Eucalyptus obliqua","Canopy",177,50.01,20.61,18.21,"Yes",44.1,325,15,"T2P3Q5","Mature ","Alive",NA,"Present",25,37,4,4,"No","No",1.2895,0.954334414466703,2.61281776257845,67.8545311430533,0.647316646310977,4,"Present","1",19.41,375.3081,2.46089295,6151.43476526967,1.62563700690755,6.50254802763018,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,316,"Alive",1,"1",2,1,2,6151.43476526966,1.62563700690755,6.50254802763018,"mid-hills",4,6.50254802763018,"1"
"T25P3","T2.5","1","Eucalyptus spp","Canopy",113,45,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",7,"Present",18,NA,1,3,"No","No",NA,NA,NA,NA,NA,1,"Present","1",NA,NA,1.00300495,2507.1872871055,3.98853330639882,3.98853330639882,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,317,"Dead",3,"3",3,1,5,2507.1872871055,3.98853330639882,3.98853330639882,"mid-hills",1,3.98853330639882,"1"
"T25P3","T2.5","2","Eucalyptus sieberi","Canopy",203,50,11.47,13.4,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",39,NA,3,4,"No","No",NA,NA,NA,NA,NA,3,"Present","1",12.435,153.698,3.23696695,8091.36822886136,1.23588492293932,3.70765476881797,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,318,"Alive",1,"1",3,1,2,8091.36822886136,1.23588492293932,3.70765476881796,"mid-hills",3,3.70765476881797,"1"
"T25P3","T2.5","3","Eucalyptus obliqua","Canopy",102,33,10.98,15.59,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",19,NA,1,3,"No","No",NA,NA,NA,NA,NA,1,"Present","1",13.285,171.1782,0.8172342,2042.82062299676,4.89519240574842,4.89519240574842,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,319,"Alive",1,"1",3,1,2,2042.82062299676,4.89519240574842,4.89519240574842,"mid-hills",1,4.89519240574842,"1"
"T25P3","T2.5","4","Eucalyptus spp","Canopy",173,31.1,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",7,"Present",19,NA,4,3,"No","No",NA,NA,NA,NA,NA,4,"Present","1",NA,NA,2.35092295,5876.54540808056,1.70168003573145,6.80672014292579,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,320,"Dead",3,"3",3,1,5,5876.54540808056,1.70168003573145,6.80672014292579,"mid-hills",4,6.80672014292579,"1"
"T25P3","T2.5","5","Eucalyptus cypellocarpa","Canopy",99,36.7,9.45,9.77,"Yes",21.3,102,22,"T2.4P3Q4","Mature ","Alive",NA,"Potential ",25,NA,2,2,"No","No",NA,NA,NA,NA,NA,2,"Potential ","2",9.61,92.3265,0.76986855,1924.4218498646,5.19636585954561,10.3927317190912,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,321,"Alive",1,"1",3,1,2,1924.4218498646,5.19636585954561,10.3927317190912,"mid-hills",0,0,"0"
"T25P3","T2.5","6","Eucalyptus sieberi","Canopy",45,27,2.68,4.01,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",3.345,10.7468,0.15906375,397.607820219958,25.1504107602007,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,322,"Alive",1,"1",3,1,1,397.607820219958,25.1504107602007,0,"mid-hills",0,0,"0"
"T25P3","T2.5","7","Eucalyptus obliqua","Canopy",80,38.5,9.71,10.97,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",10.34,106.5187,0.50272,1256.63706143592,7.95774715459476,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,323,"Alive",1,"1",3,1,1,1256.63706143592,7.95774715459477,0,"mid-hills",0,0,"0"
"T25P3","T2.5","8","Eucalyptus cypellocarpa","Canopy",120,42.5,15.83,18.79,"Yes",31.7,146,20,"T2.5P3Q1","Mature ","Alive",NA,"Present",25,NA,8,2,"No","No",1.0877,0.983151523683898,0.0603562205037037,76.8037115429868,0.224013463991053,8,"Present","1",17.31,297.4457,1.13112,2827.43338823081,3.53677651315323,28.2942121052258,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,324,"Alive",1,"1",3,1,2,2827.43338823081,3.53677651315323,28.2942121052258,"mid-hills",8,28.2942121052258,"1"
"T25P3","T2.5","9","Eucalyptus sieberi","Canopy",105,39.5,10.97,15.45,"Yes",16.7,157,20,"T2.5P3Q5","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.0177,0.899211524805113,0.936940454452666,72.4343547245215,0.470549195784821,0,"Absent","0",13.21,169.4865,0.86601375,2164.75368786422,4.6194632008532,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,325,"Alive",1,"1",3,1,2,2164.75368786422,4.6194632008532,0,"mid-hills",0,0,"0"
"T25P3","T2.5","10","Eucalyptus obliqua","Canopy",67,15,NA,NA,"No",NA,NA,NA,NA,"Mature ","Dead",8,"Present",18,NA,1,4,"No","No",NA,NA,NA,NA,NA,1,"Present","1",NA,NA,0.35261095,881.413088872786,11.3454180863013,11.3454180863013,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,326,"Dead",3,"3",3,1,2,881.413088872786,11.3454180863013,11.3454180863013,"mid-hills",1,11.3454180863013,"1"
"T25P3","T2.5","11","Eucalyptus sieberi","Canopy",37,25,4.2,4.5,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",4.35,18.9,0.10753495,268.802521422777,37.2020319864182,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,327,"Alive",1,"1",3,1,1,268.802521422777,37.2020319864182,0,"mid-hills",0,0,"0"
"T25P3","T2.5","12","Eucalyptus sieberi","Canopy",49,31,4.63,7.29,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",5.96,33.7527,0.18859855,471.435247579318,21.2118208202443,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,328,"Alive",1,"1",3,1,1,471.435247579318,21.2118208202443,0,"mid-hills",0,0,"0"
"T25P3","T2.5","13","Eucalyptus spp","Canopy",75,19,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",8,"Present",18,31,1,3,"No","No",NA,NA,NA,NA,NA,1,"Present","1",NA,NA,0.44184375,1104.46616727766,9.05414787367227,9.05414787367227,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,329,"Dead",3,"3",3,1,5,1104.46616727766,9.05414787367227,9.05414787367227,"mid-hills",1,9.05414787367227,"1"
"T25P3","T2.5","15","Eucalyptus cypellocarpa","Canopy",121,43.5,11.27,12.32,"No",NA,NA,NA,NA,"Over-mature","Alive",NA,"Present",35,48,4,3,"No","No",NA,NA,NA,NA,NA,4,"Present","1",11.795,138.8464,1.15005055,2874.75362757551,3.47855896382805,13.9142358553122,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,330,"Alive",1,"1",3,1,3,2874.75362757551,3.47855896382805,13.9142358553122,"mid-hills",4,13.9142358553122,"1"
"T25P3","T2.5","16","Eucalyptus obliqua","Canopy",135,45,14.22,14.61,"No",NA,NA,NA,NA,"Over-mature","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",14.415,207.7542,1.43157375,3578.47038197962,2.79449008446675,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,331,"Alive",1,"1",3,1,3,3578.47038197962,2.79449008446675,0,"mid-hills",0,0,"0"
"T25P3","T2.5","14","Eucalyptus sieberi","Subcanopy",45,27,4.78,4.83,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",4.805,23.0874,0.15906375,397.607820219958,25.1504107602007,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,332,"Alive",1,"1",3,2,1,397.607820219958,25.1504107602007,0,"mid-hills",0,0,"0"
"T25P3","T2.5","17","Eucalyptus sieberi","Subcanopy",57,29,6.23,8.4,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",7.315,52.332,0.25520895,637.939658219577,15.6754637702082,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,333,"Alive",1,"1",3,2,1,637.939658219577,15.6754637702082,0,"mid-hills",0,0,"0"
"T25P3","T2.5","18","Eucalyptus cypellocarpa","Canopy",123,23,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",7,"Present",35,26,4,3,"No","No",NA,NA,NA,NA,NA,4,"Present","1",NA,NA,1.18838295,2970.57220351,3.36635480133561,13.4654192053425,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,334,"Dead",3,"3",3,1,5,2970.57220351,3.36635480133561,13.4654192053425,"mid-hills",4,13.4654192053425,"1"
"T25P3","T2.5","19","Eucalyptus obliqua","Canopy",114,43,12.14,13.17,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",20,17,2,3,"No","No",NA,NA,NA,NA,NA,2,"Present","1",12.655,159.8838,1.0208358,2551.75863287831,3.91886594255206,7.83773188510411,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,335,"Alive",1,"1",3,1,2,2551.75863287831,3.91886594255205,7.83773188510411,"mid-hills",2,7.83773188510411,"1"
"T25P3","T2.5","20","Eucalyptus obliqua","Canopy",123,38.2,13.2,16.55,"Yes",19.7,255,12,"T2.5P3Q3","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.2227,0.945462515476265,5.46732279017468,67.8545438178112,5.49816317290137,0,"Absent","0",14.875,218.46,1.18838295,2970.57220351,3.36635480133561,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,336,"Alive",1,"1",3,1,2,2970.57220351,3.36635480133561,0,"mid-hills",0,0,"0"
"T25P3","T2.5","21","Eucalyptus cypellocarpa","Canopy",189,29.5,13.69,15.22,"No",NA,NA,NA,NA,"Over-mature","Alive",NA,"Present",20,NA,1,3,"No","No",NA,NA,NA,NA,NA,1,"Present","1",14.455,208.3618,2.80588455,7013.80194868006,1.42576024717691,1.42576024717691,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,337,"Alive",1,"1",3,1,3,7013.80194868006,1.42576024717691,1.42576024717691,"mid-hills",1,1.42576024717691,"1"
"T25P3","T2.5","22","Eucalyptus cypellocarpa","Canopy",116,46,11,15,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,29,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",13,165,1.0569688,2642.07942166902,3.78489757650167,0,0,0,710,6,305,"3",25,"Low","DE","AA",1,1,0.253377377986908,1.16254,0.983969203565763,2888,29.608296577712,5.37088,8804,1,"< 1",20,178,4.1,0.35,11.09,338,"Alive",1,"1",3,1,2,2642.07942166902,3.78489757650167,0,"mid-hills",0,0,"0"
"T2P3","T2","15","Eucalyptus obliqua","Canopy",256,47.8,19,17,"No",56,166,NA,NA,"Late mature","Alive",NA,"Present",33,37,7,3,"No","No",NA,NA,NA,NA,NA,7,"Present","1",18,323,5.1478528,12867.9635091038,0.777123745565895,5.43986621896127,1,1,777,12,93,"2",30,"High","DE","AA",4,3,0.306039839982986,1.39112,0.920220871046328,3502,28.7956392282034,7.46809,8561,1,"10",10,332,4.3,0.63,10.52,339,"Alive",1,"1",2,1,4,12867.9635091038,0.777123745565895,5.43986621896127,"mid-hills",7,5.43986621896127,"1"
"T2P2","T2","1","Eucalyptus cypellocarpa","Canopy",244,22,9.53,7.4,"Yes",22.1,33,12,"T2P2Q1","Over-mature","Alive",NA,"Present",19,31,4,2,"No","No",1.151,1.04263423787223,0.510605365411977,76.5479032627335,0.671265809240993,4,"Present","1",8.465,70.522,4.6765528,11689.8662640076,0.85544177958557,3.42176711834228,1,1,661,20,299,"3",20,"Medium","CH","AB",0,0,0.278563648462296,1.13932,0.966066184552645,2388,29.4806203708938,5.75419,8718,1,"< 1",4,236,4,0.4,9.69,340,"Alive",1,"1",3,1,3,11689.8662640076,0.85544177958557,3.42176711834228,"mid-hills",4,3.42176711834228,"1"
"T2P2","T2","2","Eucalyptus obliqua","Canopy",110,25,9,11.96,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Potential ",25,31,4,2,"No","No",NA,NA,NA,NA,NA,4,"Potential ","2",10.48,107.64,0.950455,2375.82944427728,4.20905634623194,16.8362253849278,1,1,661,20,299,"3",20,"Medium","CH","AB",0,0,0.278563648462296,1.13932,0.966066184552645,2388,29.4806203708938,5.75419,8718,1,"< 1",4,236,4,0.4,9.69,341,"Alive",1,"1",3,1,2,2375.82944427728,4.20905634623194,16.8362253849278,"mid-hills",0,0,"0"
"T2P2","T2","3","Eucalyptus obliqua","Canopy",105,30,10.42,8.8,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Potential ",25,49,5,2,"No","No",NA,NA,NA,NA,NA,5,"Potential ","2",9.61,91.696,0.86601375,2164.75368786422,4.6194632008532,23.097316004266,1,1,661,20,299,"3",20,"Medium","CH","AB",0,0,0.278563648462296,1.13932,0.966066184552645,2388,29.4806203708938,5.75419,8718,1,"< 1",4,236,4,0.4,9.69,342,"Alive",1,"1",3,1,2,2164.75368786422,4.6194632008532,23.097316004266,"mid-hills",0,0,"0"
"T2P2","T2","4","Eucalyptus cypellocarpa","Canopy",105,40,13.75,13.69,"Yes",11.75,110,18,"T2P2Q2","Mature ","Alive",NA,"Present",25,31,2,2,"No","No",1.1067,0.992702360705253,0.708963154042867,68.4338386406678,0.268358893775512,2,"Present","1",13.72,188.2375,0.86601375,2164.75368786422,4.6194632008532,9.2389264017064,1,1,661,20,299,"3",20,"Medium","CH","AB",0,0,0.278563648462296,1.13932,0.966066184552645,2388,29.4806203708938,5.75419,8718,1,"< 1",4,236,4,0.4,9.69,343,"Alive",1,"1",3,1,2,2164.75368786422,4.6194632008532,9.2389264017064,"mid-hills",2,9.2389264017064,"1"
"T2P2","T2","5","Eucalyptus obliqua","Canopy",187,42,12.87,16.02,"No",NA,NA,NA,NA,"Over-mature","Alive",NA,"Present",2,42,1,4,"No","No",NA,NA,NA,NA,NA,1,"Present","1",14.445,206.1774,2.74681495,6866.14709396134,1.45642088104911,1.45642088104911,1,1,661,20,299,"3",20,"Medium","CH","AB",0,0,0.278563648462296,1.13932,0.966066184552645,2388,29.4806203708938,5.75419,8718,1,"< 1",4,236,4,0.4,9.69,344,"Alive",1,"1",3,1,3,6866.14709396134,1.45642088104912,1.45642088104912,"mid-hills",1,1.45642088104911,"1"
"T2P2","T2","6","Eucalyptus obliqua","Canopy",144,45,18.85,20.78,"Yes",24.5,184,25,"T2P2Q3","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.3008,0.952362478994691,2.36331575075281,66.3082054801224,0.248592200529962,0,"Absent","0",19.815,391.703,1.6288128,4071.50407905237,2.45609480080085,0,1,1,661,20,299,"3",20,"Medium","CH","AB",0,0,0.278563648462296,1.13932,0.966066184552645,2388,29.4806203708938,5.75419,8718,1,"< 1",4,236,4,0.4,9.69,345,"Alive",1,"1",3,1,2,4071.50407905237,2.45609480080085,0,"mid-hills",0,0,"0"
"T2P2","T2","7","Eucalyptus cypellocarpa","Canopy",133,35,11.75,11.28,"Yes",2.9,227,20,"T2P2Q5","Mature ","Alive",NA,"Present",24,42,1,4,"No","No",1.1353,1.05474979144951,0.581974808703946,77.312136638376,0.72886221731946,1,"Present","1",11.515,132.54,1.38947095,3473.22702808437,2.8791668149362,2.8791668149362,1,1,661,20,299,"3",20,"Medium","CH","AB",0,0,0.278563648462296,1.13932,0.966066184552645,2388,29.4806203708938,5.75419,8718,1,"< 1",4,236,4,0.4,9.69,346,"Alive",1,"1",3,1,2,3473.22702808437,2.8791668149362,2.8791668149362,"mid-hills",1,2.8791668149362,"1"
"T2P2","T2","8","Eucalyptus obliqua","Canopy",57,18,6.66,7.11,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",6.885,47.3526,0.25520895,637.939658219577,15.6754637702082,0,1,1,661,20,299,"3",20,"Medium","CH","AB",0,0,0.278563648462296,1.13932,0.966066184552645,2388,29.4806203708938,5.75419,8718,1,"< 1",4,236,4,0.4,9.69,347,"Alive",1,"1",3,1,1,637.939658219577,15.6754637702082,0,"mid-hills",0,0,"0"
